TransactionAmount,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,LoginAttempts_Scaled,Cluster_KMeans
111.07999999999998,Debit,Chicago,D000493,M064,Online,70.0,Doctor,83.0,1,7037.34,0.0,0
470.96,Credit,Indianapolis,D000600,M036,Online,69.0,Doctor,124.0,2,12991.03,0.6931471805599453,0
52.22999999999999,Credit,San Francisco,D000088,M016,Branch,28.0,Student,96.0,1,105.01000000000022,0.0,1
78.62,Debit,Oklahoma City,D000521,M084,Branch,32.0,Doctor,52.0,1,1360.85,0.0,0
47.78999999999999,Debit,Denver,D000649,M034,Branch,25.0,Student,37.0,1,1649.92,0.0,0
333.97,Debit,Fresno,D000305,M011,Branch,52.0,Doctor,45.0,1,5237.36,0.0,1
30.870000000000005,Debit,Fresno,D000015,M025,ATM,33.0,Doctor,295.0,1,14348.65,0.0,1
710.43,Debit,San Diego,D000398,M007,Online,67.0,Retired,115.0,1,5625.55,0.0,0
220.23,Debit,Milwaukee,D000663,M059,ATM,41.0,Engineer,47.999999999999986,1,3438.02,0.0,0
27.28000000000003,Debit,Atlanta,D000082,M070,ATM,29.0,Doctor,96.0,1,10668.24,0.0,1
101.51999999999998,Debit,Tucson,D000002,M086,ATM,49.0,Engineer,98.0,1,2018.9,0.0,1
162.65,Debit,New York,D000169,M088,ATM,59.0,Engineer,147.0,1,9500.95,0.0,1
10.519999999999982,Debit,Kansas City,D000137,M019,ATM,55.0,Retired,30.0,1,2472.99,0.0,1
270.72,Debit,Los Angeles,D000149,M027,Branch,38.0,Doctor,37.0,1,6522.47,0.0,1
202.34,Debit,New York,D000023,M049,Online,20.0,Student,134.0,1,1223.4499999999998,0.0,1
247.58,Debit,San Antonio,D000112,M068,ATM,39.0,Engineer,152.0,1,778.7399999999998,0.0,1
686.17,Debit,Denver,D000103,M030,ATM,61.0,Retired,96.0,1,2246.15,0.0,1
359.65,Credit,Jacksonville,D000133,M085,Online,25.0,Student,289.0,1,219.52999999999975,0.0,1
109.91,Debit,Seattle,D000517,M074,Branch,38.0,Doctor,90.0,1,12896.06,0.0,0
215.72,Credit,Columbus,D000682,M032,Branch,30.0,Engineer,137.0,1,8697.11,0.0,0
490.76,Debit,Columbus,D000193,M048,Online,66.0,Retired,156.0,1,6414.11,0.0,1
224.28,Debit,Chicago,D000316,M068,Online,64.0,Retired,68.0,1,5767.51,0.0,1
614.03,Debit,Dallas,D000693,M086,ATM,68.0,Retired,51.0,1,2815.86,0.0,0
608.79,Debit,Fort Worth,D000399,M015,Online,55.0,Engineer,157.0,1,2991.17,0.0,0
186.55,Debit,Philadelphia,D000049,M003,Branch,48.0,Engineer,288.0,1,224.64999999999964,0.0,1
840.1600000000001,Credit,Colorado Springs,D000692,M014,Branch,20.0,Student,68.0,1,1236.7600000000002,0.0,0
203.34,Debit,Phoenix,D000057,M061,ATM,60.0,Doctor,66.0,1,13586.99,0.0,1
90.88,Debit,Colorado Springs,D000086,M071,ATM,26.0,Engineer,284.0,1,7117.35,0.0,1
60.110000000000014,Credit,Albuquerque,D000636,M067,Branch,61.0,Retired,122.0,1,7235.87,0.0,0
393.92,Debit,Memphis,D000504,M061,Branch,72.0,Retired,47.0,1,7318.64,0.0,0
19.389999999999986,Debit,Colorado Springs,D000294,M062,ATM,43.0,Doctor,45.0,1,9847.6,0.0,1
557.41,Credit,Washington,D000180,M087,Online,80.0,Retired,49.0,1,2968.75,0.0,1
57.07000000000002,Credit,Boston,D000250,M027,Online,31.0,Doctor,99.0,1,9323.71,0.0,1
395.27,Credit,Miami,D000045,M085,Online,18.0,Student,167.0,1,1764.08,0.0,1
289.05,Debit,New York,D000493,M088,ATM,75.0,Retired,116.0,1,5683.49,0.0,0
46.110000000000014,Debit,San Francisco,D000184,M048,Online,33.0,Doctor,233.0,1,5225.73,0.0,1
335.5,Debit,Sacramento,D000326,M003,ATM,63.0,Retired,47.0,1,6445.4,0.0,1
388.07,Debit,Seattle,D000422,M067,Online,24.0,Student,68.0,1,289.71000000000004,0.0,0
520.86,Credit,Sacramento,D000309,M017,Online,51.0,Engineer,66.0,1,9200.74,0.0,1
787.41,Debit,Memphis,D000351,M081,Online,25.0,Student,39.0,1,300.8699999999999,0.0,0
31.69999999999999,Credit,Raleigh,D000596,M074,ATM,48.0,Doctor,121.0,1,743.8999999999996,0.0,0
22.30000000000001,Debit,Philadelphia,D000035,M030,ATM,21.0,Student,90.0,1,1200.35,0.0,1
203.12,Debit,San Jose,D000004,M078,ATM,56.0,Retired,181.0,1,1562.3900000000003,0.0,1
315.94,Credit,Raleigh,D000625,M024,Branch,49.0,Doctor,172.0,1,7719.71,0.0,0
192.23,Debit,Albuquerque,D000117,M058,Online,54.0,Engineer,39.0,3,2610.67,1.0986122886681096,1
1510.71,Debit,Oklahoma City,D000106,M060,Online,66.0,Retired,51.0,1,2060.02,0.0,1
0.2599999999999909,Debit,Oklahoma City,D000239,M090,Online,20.0,Student,173.0,1,1833.67,0.0,1
210.77,Debit,Mesa,D000009,M094,ATM,71.0,Retired,161.0,1,5396.65,0.0,1
406.65,Debit,Mesa,D000013,M062,ATM,57.0,Doctor,107.0,1,12995.7,0.0,1
422.9,Debit,Tucson,D000237,M027,ATM,40.0,Engineer,111.0,1,7616.43,0.0,1
20.620000000000005,Credit,Philadelphia,D000627,M014,ATM,35.0,Doctor,225.0,1,12500.8,0.0,0
174.39,Debit,San Francisco,D000078,M015,ATM,19.0,Student,36.0,1,1127.0800000000004,0.0,1
7.860000000000014,Credit,Sacramento,D000065,M053,Branch,76.0,Retired,91.0,1,3621.98,0.0,1
61.97999999999996,Debit,Denver,D000376,M038,Online,49.0,Engineer,44.0,1,5212.28,0.0,0
54.849999999999994,Credit,San Francisco,D000287,M071,Branch,58.0,Retired,40.000000000000014,1,2727.45,0.0,1
204.7,Debit,Oklahoma City,D000359,M032,Branch,49.0,Doctor,95.0,5,5117.03,1.6094379124341003,0
16.55000000000001,Debit,Tucson,D000477,M009,Branch,26.0,Engineer,159.0,1,6089.79,0.0,0
91.32,Debit,Milwaukee,D000353,M056,Branch,58.0,Engineer,77.0,1,2618.1,0.0,0
195.49,Debit,Memphis,D000472,M016,ATM,31.0,Doctor,212.0,1,11988.12,0.0,0
49.620000000000005,Debit,Portland,D000080,M055,ATM,55.0,Engineer,111.0,1,3841.42,0.0,1
487.16,Credit,Los Angeles,D000361,M077,Branch,28.0,Student,84.0,1,321.21000000000004,0.0,0
405.6,Debit,Tucson,D000643,M031,Online,37.0,Engineer,44.0,1,9754.73,0.0,0
512.95,Debit,Columbus,D000335,M066,Branch,57.0,Engineer,143.0,1,9584.52,0.0,1
345.94,Debit,Portland,D000354,M100,ATM,31.0,Doctor,163.0,1,7624.56,0.0,0
356.56,Debit,New York,D000399,M100,Online,47.0,Engineer,52.0,1,2485.73,0.0,0
10.310000000000002,Debit,Louisville,D000072,M054,Online,36.0,Engineer,280.0,1,2137.9,0.0,1
211.69,Debit,Atlanta,D000674,M066,Branch,30.0,Doctor,111.0,1,6412.85,0.0,0
221.49,Credit,Oklahoma City,D000203,M052,Branch,23.0,Student,196.0,1,707.25,0.0,1
278.23,Debit,Fresno,D000530,M019,Online,48.0,Engineer,83.0,1,8300.54,0.0,0
116.88,Debit,Memphis,D000024,M026,ATM,45.0,Doctor,263.0,1,7717.34,0.0,1
328.77,Credit,San Diego,D000133,M033,Online,39.0,Doctor,247.0,1,6967.03,0.0,1
77.53,Debit,Louisville,D000522,M052,Branch,54.0,Retired,55.0,1,5158.6,0.0,0
421.74,Debit,San Jose,D000339,M014,Online,67.0,Doctor,103.0,1,12031.14,0.0,1
313.69,Debit,Oklahoma City,D000211,M034,Branch,73.0,Retired,152.0,1,7093.68,0.0,1
411.72,Debit,Washington,D000104,M014,Branch,29.0,Doctor,153.0,1,8539.86,0.0,1
508.73,Debit,Chicago,D000316,M071,Branch,59.0,Retired,89.0,1,7640.57,0.0,1
153.08,Debit,Omaha,D000637,M057,ATM,24.0,Student,201.0,1,1292.21,0.0,0
23.00999999999999,Debit,Las Vegas,D000363,M090,Branch,63.0,Retired,166.0,1,5958.75,0.0,0
69.28,Debit,Los Angeles,D000379,M070,Online,25.0,Student,129.0,1,708.7399999999998,0.0,0
51.25000000000003,Credit,Austin,D000113,M044,Branch,28.0,Student,66.0,1,1744.4,0.0,1
407.65,Debit,Denver,D000013,M095,ATM,25.0,Student,263.0,1,273.77999999999975,0.0,1
459.25,Debit,Tucson,D000248,M043,Branch,25.0,Student,59.0,1,130.76000000000022,0.0,1
301.56,Debit,Seattle,D000014,M011,Branch,49.0,Doctor,118.0,1,10389.6,0.0,1
17.670000000000016,Debit,San Diego,D000416,M061,Online,63.0,Doctor,91.0,1,1048.1800000000003,0.0,0
5.2900000000000205,Credit,San Francisco,D000121,M008,Online,32.0,Doctor,132.0,1,12896.68,0.0,1
401.37,Debit,Los Angeles,D000404,M031,Branch,43.0,Engineer,251.0,1,8208.54,0.0,0
145.4,Debit,Tucson,D000069,M044,Online,38.0,Engineer,24.0,1,5244.49,0.0,1
556.34,Debit,Seattle,D000377,M031,Online,37.0,Doctor,46.0,1,11935.14,0.0,0
34.31,Debit,Philadelphia,D000353,M094,ATM,24.0,Student,251.0,1,1484.7600000000002,0.0,0
780.59,Credit,Tucson,D000451,M058,Online,23.0,Student,145.0,1,6513.34,0.0,0
282.65,Debit,Fort Worth,D000626,M012,ATM,35.0,Doctor,161.0,1,13801.15,0.0,0
305.27,Debit,Las Vegas,D000657,M059,Online,68.0,Doctor,147.0,1,12958.65,0.0,0
185.81,Debit,Austin,D000696,M033,Online,32.0,Doctor,116.0,1,9588.71,0.0,0
66.00999999999999,Debit,Milwaukee,D000317,M042,Online,49.0,Engineer,179.0,1,3475.99,0.0,1
447.95,Debit,Tucson,D000442,M002,Branch,29.0,Engineer,75.0,1,7544.4,0.0,0
279.3,Debit,Oklahoma City,D000674,M079,ATM,19.0,Student,47.999999999999986,1,1193.6099999999992,0.0,0
26.75,Debit,Indianapolis,D000537,M096,Online,33.0,Doctor,27.0,1,12063.77,0.0,0
611.15,Debit,Detroit,D000044,M009,ATM,27.0,Student,121.0,1,892.8299999999999,0.0,1
275.2,Debit,New York,D000122,M058,Online,54.0,Engineer,81.0,1,1230.12,0.0,1
427.79,Debit,San Jose,D000018,M016,Branch,18.0,Student,189.0,1,1479.67,0.0,1
469.13,Credit,San Antonio,D000501,M009,ATM,54.0,Doctor,139.0,1,1265.2799999999997,0.0,0
102.81,Debit,Seattle,D000076,M074,Branch,76.0,Retired,47.0,1,3228.87,0.0,1
22.610000000000014,Debit,Seattle,D000255,M099,Online,19.0,Student,145.0,1,1111.67,0.0,1
68.28,Debit,Boston,D000649,M100,Online,56.0,Engineer,293.0,1,3213.16,0.0,0
33.64999999999998,Credit,New York,D000470,M067,Online,63.0,Doctor,146.0,1,12719.93,0.0,0
362.68,Credit,Miami,D000280,M014,ATM,63.0,Retired,137.0,1,2040.77,0.0,1
73.23000000000002,Debit,San Francisco,D000128,M090,Branch,20.0,Student,172.0,1,1309.85,0.0,1
654.49,Credit,Austin,D000380,M060,Online,25.0,Student,104.0,1,164.60999999999967,0.0,0
18.560000000000002,Credit,Memphis,D000189,M094,Branch,49.0,Engineer,161.0,1,4230.37,0.0,1
389.05,Debit,Dallas,D000379,M075,ATM,27.0,Student,41.0,1,761.0,0.0,0
7.3799999999999955,Debit,Houston,D000011,M076,Online,67.0,Retired,105.0,1,2923.83,0.0,1
109.48000000000002,Debit,Baltimore,D000122,M008,Online,61.0,Retired,93.0,1,7372.47,0.0,1
66.91,Debit,Seattle,D000509,M047,ATM,39.0,Doctor,85.0,1,871.1000000000004,0.0,0
335.48,Debit,Oklahoma City,D000211,M040,Branch,45.0,Engineer,155.0,1,3023.16,0.0,1
38.139999999999986,Debit,Albuquerque,D000572,M026,Online,19.0,Student,174.0,1,1119.21,0.0,0
1076.98,Debit,Detroit,D000474,M090,Branch,60.0,Doctor,173.0,1,11833.73,0.0,0
360.02,Debit,Dallas,D000072,M004,Online,68.0,Retired,68.0,1,6400.59,0.0,1
567.71,Debit,Memphis,D000605,M086,Online,63.0,Doctor,80.0,1,13884.24,0.0,0
218.19,Debit,Austin,D000626,M078,ATM,19.0,Student,185.0,1,620.8299999999999,0.0,0
209.99,Debit,Denver,D000381,M014,ATM,19.0,Student,40.000000000000014,1,1938.0100000000002,0.0,0
11.019999999999982,Debit,Tucson,D000320,M008,Branch,19.0,Student,280.0,1,964.79,0.0,1
83.43,Debit,New York,D000627,M012,Online,56.0,Retired,109.0,1,1870.1599999999999,0.0,0
344.97,Debit,Austin,D000264,M050,Online,34.0,Doctor,106.0,1,5577.94,0.0,1
172.29000000000002,Debit,El Paso,D000474,M034,ATM,36.0,Engineer,283.0,1,8700.8,0.0,0
195.54,Debit,Omaha,D000144,M039,Online,60.0,Retired,255.0,1,2794.66,0.0,1
101.23000000000005,Debit,Colorado Springs,D000696,M015,Online,45.0,Engineer,87.0,1,6169.71,0.0,0
180.46,Debit,Fresno,D000456,M001,ATM,25.0,Student,34.0,1,831.75,0.0,0
692.55,Debit,Charlotte,D000577,M058,Branch,53.0,Retired,109.0,1,2451.56,0.0,0
147.31,Credit,Mesa,D000059,M005,Online,34.0,Doctor,92.0,1,13625.52,0.0,1
107.48000000000002,Debit,Los Angeles,D000624,M058,Branch,20.0,Student,103.0,1,1379.3900000000003,0.0,0
1831.02,Credit,Columbus,D000246,M012,Online,62.0,Doctor,83.0,1,11498.01,0.0,1
81.50999999999999,Debit,Washington,D000079,M059,Branch,25.0,Student,97.0,1,865.4899999999998,0.0,1
365.48,Credit,Seattle,D000310,M082,Online,76.0,Retired,216.0,1,7147.4,0.0,1
491.1,Credit,Houston,D000408,M067,Online,35.0,Engineer,125.0,1,7833.85,0.0,0
452.8,Debit,Los Angeles,D000527,M034,Branch,80.0,Retired,151.0,1,4840.67,0.0,0
645.04,Debit,Memphis,D000515,M014,Branch,70.0,Retired,78.0,1,7361.47,0.0,0
169.28,Debit,Philadelphia,D000227,M057,Branch,45.0,Doctor,114.0,1,5128.44,0.0,1
88.42000000000002,Debit,El Paso,D000443,M096,ATM,62.0,Doctor,91.0,1,12381.45,0.0,0
155.53,Debit,Baltimore,D000507,M041,ATM,29.0,Engineer,66.0,1,4008.05,0.0,0
991.8200000000002,Debit,Milwaukee,D000496,M042,Online,43.0,Engineer,300.0,1,3493.13,0.0,0
39.24000000000001,Debit,Dallas,D000164,M095,ATM,77.0,Retired,106.0,1,6462.41,0.0,1
152.01,Debit,Fort Worth,D000407,M095,ATM,42.0,Engineer,111.0,3,4625.12,1.0986122886681096,0
78.76999999999998,Credit,Las Vegas,D000301,M085,ATM,48.0,Engineer,50.0,1,6470.57,0.0,1
26.5,Debit,Indianapolis,D000175,M063,Online,48.0,Engineer,179.0,1,4854.83,0.0,1
83.62,Debit,Raleigh,D000554,M069,ATM,48.0,Doctor,146.0,1,12652.22,0.0,0
142.78,Debit,San Diego,D000499,M021,Branch,68.0,Doctor,150.0,1,11705.88,0.0,0
55.99000000000001,Debit,El Paso,D000525,M037,ATM,35.0,Doctor,95.0,1,932.6099999999997,0.0,0
774.48,Debit,Louisville,D000233,M013,Branch,61.0,Doctor,31.0,1,11613.58,0.0,1
105.37,Debit,Sacramento,D000327,M043,ATM,25.0,Student,160.0,1,1068.5500000000002,0.0,1
118.82999999999998,Debit,Virginia Beach,D000321,M039,Online,28.0,Student,295.0,1,1616.3000000000002,0.0,1
46.22,Debit,San Jose,D000638,M049,Branch,23.0,Student,217.0,1,471.27999999999975,0.0,0
659.71,Credit,San Jose,D000095,M052,Branch,21.0,Student,148.0,1,106.85999999999967,0.0,1
377.97,Debit,Miami,D000195,M028,Online,72.0,Retired,160.0,1,2457.1,0.0,1
114.1,Debit,Boston,D000275,M024,Branch,69.0,Retired,148.0,1,5882.12,0.0,1
11.300000000000011,Credit,Louisville,D000528,M044,Online,55.0,Retired,41.0,1,1938.9899999999998,0.0,0
95.50000000000003,Debit,Omaha,D000362,M031,Online,57.0,Retired,17.0,1,4079.09,0.0,0
130.93,Credit,Houston,D000417,M061,Branch,28.0,Engineer,149.0,1,860.1199999999999,0.0,0
272.97,Debit,Boston,D000638,M033,Online,68.0,Retired,174.0,1,7811.31,0.0,0
73.35,Debit,San Francisco,D000340,M093,Branch,24.0,Student,47.0,1,1181.8400000000006,0.0,1
29.939999999999998,Debit,San Francisco,D000266,M063,ATM,58.0,Doctor,243.0,1,10915.54,0.0,1
307.24,Debit,San Jose,D000584,M096,ATM,19.0,Student,136.0,2,1670.7200000000003,0.6931471805599453,0
50.52000000000001,Debit,Boston,D000377,M029,Online,20.0,Student,140.0,1,1121.1899999999996,0.0,0
820.46,Credit,Fort Worth,D000185,M041,Online,53.0,Engineer,243.0,1,5621.86,0.0,1
153.07,Debit,Detroit,D000503,M034,ATM,56.0,Engineer,116.0,1,8873.43,0.0,0
52.94,Debit,Tucson,D000160,M052,Branch,41.0,Doctor,146.0,1,6990.92,0.0,1
384.41,Debit,Jacksonville,D000289,M093,ATM,60.0,Engineer,65.0,1,7831.56,0.0,1
235.42,Debit,Phoenix,D000424,M060,Branch,51.0,Retired,175.0,1,6173.23,0.0,0
114.23000000000002,Debit,Dallas,D000213,M089,ATM,56.0,Doctor,64.0,1,9523.72,0.0,1
12.620000000000005,Debit,El Paso,D000475,M068,Branch,33.0,Doctor,61.0,1,6420.47,0.0,0
997.3699999999999,Debit,Fort Worth,D000629,M053,ATM,23.0,Student,145.0,1,1146.0900000000001,0.0,0
373.52,Debit,Colorado Springs,D000673,M026,ATM,35.0,Engineer,235.0,1,6430.41,0.0,0
336.05,Debit,San Antonio,D000044,M019,Branch,28.0,Student,164.0,1,1635.0500000000002,0.0,1
366.93,Debit,Houston,D000697,M078,Online,66.0,Retired,33.0,1,6697.79,0.0,0
112.26999999999998,Debit,Seattle,D000690,M007,Branch,58.0,Doctor,102.0,1,7369.89,0.0,0
494.9599999999999,Debit,Sacramento,D000320,M067,ATM,40.0,Engineer,132.0,1,6903.68,0.0,1
561.58,Debit,Sacramento,D000229,M022,Online,65.0,Doctor,23.0,1,11748.86,0.0,1
440.94,Debit,San Antonio,D000133,M008,Online,42.0,Doctor,148.0,1,7303.23,0.0,1
71.9,Debit,Los Angeles,D000553,M013,Branch,29.0,Doctor,51.0,1,10619.35,0.0,0
256.66,Credit,Raleigh,D000377,M045,Online,54.0,Retired,137.0,1,1794.5,0.0,0
166.55,Credit,Houston,D000386,M065,Branch,59.0,Doctor,99.0,1,12970.21,0.0,0
276.26,Debit,Louisville,D000307,M024,Branch,56.0,Doctor,143.0,1,120.89000000000033,0.0,1
35.45999999999998,Debit,Indianapolis,D000674,M073,ATM,67.0,Doctor,164.0,1,5692.31,0.0,0
38.139999999999986,Debit,Portland,D000016,M072,Branch,50.0,Engineer,165.0,1,9879.87,0.0,1
506.26,Credit,Baltimore,D000670,M014,ATM,64.0,Retired,86.0,1,6266.65,0.0,0
736.32,Debit,Indianapolis,D000503,M054,Online,31.0,Doctor,28.0,1,14268.95,0.0,0
389.43,Credit,Austin,D000485,M005,ATM,52.0,Engineer,151.0,1,6449.83,0.0,0
25.579999999999984,Debit,Omaha,D000083,M048,ATM,60.0,Engineer,166.0,1,6741.41,0.0,1
446.1,Debit,Seattle,D000444,M068,ATM,25.0,Student,243.0,1,1008.4400000000005,0.0,0
147.74,Debit,Raleigh,D000064,M034,Branch,23.0,Student,15.0,1,1711.7799999999997,0.0,1
1228.81,Debit,San Francisco,D000381,M034,ATM,26.0,Student,254.0,1,1821.0,0.0,0
46.22999999999999,Debit,Fresno,D000350,M015,Online,77.0,Retired,282.0,1,5107.75,0.0,1
265.37,Debit,Washington,D000633,M013,Branch,33.0,Engineer,77.0,1,5229.95,0.0,0
342.57,Debit,Boston,D000345,M100,Online,20.0,Student,91.0,1,339.15999999999985,0.0,1
417.26,Credit,New York,D000183,M049,Online,32.0,Doctor,45.0,1,10442.48,0.0,1
33.629999999999995,Debit,Columbus,D000556,M024,Online,63.0,Retired,76.0,1,4324.4,0.0,0
64.57999999999998,Debit,El Paso,D000647,M056,Branch,55.0,Retired,173.0,1,6292.29,0.0,0
23.230000000000018,Credit,Miami,D000573,M064,Branch,21.0,Student,122.0,1,269.0100000000002,0.0,0
160.52,Credit,Jacksonville,D000254,M034,ATM,78.0,Retired,112.0,1,5379.25,0.0,1
278.88,Debit,Kansas City,D000350,M001,Branch,64.0,Doctor,179.0,2,1334.0900000000001,0.6931471805599453,1
285.49,Credit,Charlotte,D000498,M071,Branch,53.0,Doctor,109.0,1,6366.84,0.0,0
71.87,Debit,Nashville,D000039,M057,ATM,22.0,Student,258.0,1,1839.1,0.0,1
308.8,Debit,Baltimore,D000256,M018,ATM,53.0,Retired,41.0,1,3966.54,0.0,1
135.35,Debit,Houston,D000219,M098,Branch,33.0,Engineer,82.0,1,9983.36,0.0,1
288.43,Debit,Phoenix,D000136,M075,Branch,66.0,Retired,72.0,1,4577.09,0.0,1
147.46000000000004,Credit,Albuquerque,D000380,M071,Online,65.0,Doctor,205.0,1,7458.03,0.0,0
214.15,Debit,Detroit,D000531,M064,Branch,32.0,Engineer,217.0,1,6397.29,0.0,0
71.34,Debit,Miami,D000256,M021,Online,49.0,Engineer,144.0,3,6345.03,1.0986122886681096,1
170.36,Debit,Indianapolis,D000225,M091,ATM,30.0,Doctor,118.0,1,6034.73,0.0,1
965.6599999999999,Debit,Raleigh,D000244,M009,ATM,53.0,Engineer,32.0,1,765.8099999999995,0.0,1
736.53,Debit,Philadelphia,D000548,M065,ATM,55.0,Engineer,120.0,1,9826.26,0.0,0
213.42,Debit,Columbus,D000536,M052,ATM,45.0,Engineer,17.0,1,3736.38,0.0,0
94.09,Debit,Miami,D000429,M042,Branch,27.0,Student,203.0,1,646.8500000000004,0.0,0
91.23000000000002,Debit,Boston,D000184,M003,ATM,72.0,Retired,86.0,1,6385.12,0.0,1
263.92,Credit,San Diego,D000568,M074,Branch,57.0,Retired,233.0,1,4161.71,0.0,0
77.5,Credit,Fort Worth,D000333,M061,Online,51.0,Doctor,201.0,1,11079.77,0.0,1
3.6499999999999773,Debit,Miami,D000115,M098,Online,69.0,Doctor,146.0,1,10017.11,0.0,1
43.879999999999995,Credit,Seattle,D000349,M038,Online,26.0,Student,251.0,1,1644.0900000000001,0.0,1
591.98,Debit,El Paso,D000560,M069,ATM,28.0,Student,132.0,1,387.64999999999964,0.0,0
224.79,Debit,Boston,D000208,M063,Online,18.0,Student,129.0,1,528.3800000000001,0.0,1
64.30000000000001,Debit,Louisville,D000084,M015,ATM,55.0,Retired,67.0,1,7530.3,0.0,1
111.79000000000005,Debit,Jacksonville,D000530,M056,Online,62.0,Doctor,49.0,1,10887.59,0.0,0
927.1600000000001,Debit,San Francisco,D000385,M013,ATM,59.0,Retired,153.0,1,7104.61,0.0,0
613.7,Credit,Fort Worth,D000670,M055,Branch,61.0,Retired,37.0,1,7307.11,0.0,0
26.069999999999993,Debit,Baltimore,D000552,M061,Branch,20.0,Student,19.0,3,349.97999999999956,1.0986122886681096,0
170.45,Debit,San Francisco,D000560,M026,Branch,60.0,Engineer,199.0,1,2284.41,0.0,0
344.27,Debit,San Antonio,D000172,M031,Branch,22.0,Student,123.0,1,1918.3599999999997,0.0,1
872.72,Debit,Washington,D000559,M033,Online,22.0,Student,288.0,1,503.0100000000002,0.0,0
292.95,Debit,Memphis,D000456,M055,Branch,37.0,Engineer,56.0,1,1216.9099999999999,0.0,0
28.439999999999998,Debit,Fresno,D000176,M047,ATM,18.0,Student,243.0,1,1071.04,0.0,1
209.02,Debit,El Paso,D000599,M008,ATM,21.0,Student,74.0,1,187.89999999999964,0.0,0
20.05000000000001,Debit,Chicago,D000293,M018,ATM,72.0,Retired,171.0,1,7145.67,0.0,1
175.02,Debit,Phoenix,D000609,M092,Online,28.0,Student,71.0,1,1493.88,0.0,0
89.5,Credit,Louisville,D000014,M020,Branch,41.0,Engineer,134.0,1,8658.95,0.0,1
69.95999999999998,Debit,Baltimore,D000397,M060,Branch,28.0,Student,31.0,1,164.1199999999999,0.0,0
146.51,Debit,Albuquerque,D000575,M097,ATM,53.0,Engineer,68.0,1,7089.9,0.0,0
376.78,Credit,Nashville,D000602,M061,Online,21.0,Student,88.0,1,841.6499999999996,0.0,0
148.53999999999996,Credit,Columbus,D000156,M048,Branch,71.0,Retired,107.0,1,5677.05,0.0,1
388.77,Credit,Jacksonville,D000215,M065,Online,26.0,Student,30.0,1,1658.4899999999998,0.0,1
100.38000000000002,Debit,Seattle,D000548,M060,Branch,63.0,Doctor,49.0,1,10171.68,0.0,0
137.23,Debit,Fresno,D000207,M084,Branch,64.0,Doctor,63.0,1,13847.99,0.0,1
870.3,Debit,San Jose,D000200,M003,ATM,51.0,Retired,229.0,1,3688.98,0.0,1
458.94,Debit,Detroit,D000074,M076,Branch,52.0,Engineer,180.0,1,5619.95,0.0,1
327.35,Credit,Memphis,D000531,M059,Branch,20.0,Student,175.0,1,342.0799999999999,0.0,0
757.15,Debit,Raleigh,D000463,M085,Online,53.0,Engineer,38.0,1,4702.86,0.0,0
5.639999999999986,Debit,Boston,D000691,M064,Online,59.0,Doctor,47.0,1,12703.24,0.0,0
47.22999999999999,Credit,Memphis,D000031,M034,Online,73.0,Retired,160.0,1,6659.81,0.0,1
239.41,Credit,Baltimore,D000693,M064,Online,42.0,Doctor,248.0,1,7860.65,0.0,0
7.480000000000018,Debit,San Antonio,D000596,M025,ATM,55.0,Engineer,29.0,1,1275.1999999999998,0.0,0
170.97,Debit,Nashville,D000259,M044,Branch,26.0,Student,292.0,1,1265.27,0.0,1
262.43,Credit,San Diego,D000365,M046,Online,37.0,Doctor,274.0,5,12841.01,1.6094379124341003,0
659.15,Debit,Boston,D000202,M014,ATM,22.0,Student,204.0,1,1241.5900000000001,0.0,1
31.53000000000003,Debit,Kansas City,D000328,M095,Online,25.0,Student,283.0,1,874.9300000000003,0.0,1
111.66,Credit,Washington,D000384,M068,Online,48.0,Engineer,140.0,1,5716.72,0.0,0
250.01,Debit,Kansas City,D000191,M057,ATM,62.0,Retired,88.0,1,1541.48,0.0,1
554.15,Debit,Raleigh,D000087,M066,ATM,49.0,Doctor,108.0,1,14817.22,0.0,1
598.66,Credit,Charlotte,D000316,M032,Branch,32.0,Engineer,222.0,1,2587.11,0.0,1
28.379999999999995,Debit,Sacramento,D000700,M083,Branch,55.0,Doctor,98.0,1,173.69999999999982,0.0,0
16.80000000000001,Debit,San Diego,D000426,M021,ATM,49.0,Doctor,94.0,1,11847.07,0.0,0
896.79,Debit,Dallas,D000582,M087,Online,33.0,Doctor,168.0,1,11146.74,0.0,0
159.0,Debit,Las Vegas,D000545,M059,ATM,49.0,Engineer,38.0,1,369.78999999999996,0.0,0
56.31,Credit,Houston,D000038,M042,Online,75.0,Retired,195.0,1,6396.08,0.0,1
203.99,Debit,Philadelphia,D000007,M073,Online,52.0,Retired,215.0,1,4840.31,0.0,1
50.99000000000001,Debit,Detroit,D000217,M003,Branch,29.0,Doctor,76.0,1,1334.6,0.0,1
101.28000000000003,Credit,Chicago,D000506,M023,Online,32.0,Engineer,75.0,1,2774.35,0.0,0
299.92,Debit,Denver,D000197,M007,ATM,27.0,Student,122.0,1,1368.0,0.0,1
77.54000000000002,Debit,Phoenix,D000352,M095,Online,67.0,Retired,73.0,1,4536.38,0.0,0
18.350000000000023,Debit,Nashville,D000685,M035,Branch,21.0,Student,78.0,1,1293.3900000000003,0.0,0
732.53,Credit,San Jose,D000677,M066,ATM,26.0,Student,116.0,1,441.53999999999996,0.0,0
